ὁ δὲ καλάμους ἐκτεμὼν λεπτοὺς καὶ τρήσας τὰς τῶν γονάτων διαφυάς, ἀλλήλοις τε κηρῷ μαλθακῷ συναρτήσας, μέχρι νυκτὸς συρίττειν ἐμελέτα·	NEU
Ταύτην ἀναγνοὺς τὴν γραφὴν ὁ Μιστύλος οὐδὲν μὲν ἀντέγραψεν, ἀλλ’ ἀπεκρίθη πρὸς τὸν Βρυάξου σατράπην τὸν Ἀρτάπην·	NEU
κατελείφθην ὑπὸ τῶν ἐπὶ τῆς νεὼς ἐν Κεφαλληνίᾳ, ταχείας δὲ τῆς ἀναγωγῆς γενομένης ἐκεῖθεν.	NEU
αἰδούμενος μὲν τοὺς ἑαυτοῦ σατράπας, χολούμενός τε καὶ θυμῷ πεφλεγμένος, ὅλος μέλας ἦν ἐμπαθεῖ μελανίᾳ·	NEG
φίλοι βιασταὶ τῆς ἐμοὶ φίλης βίας, καλοὶ τύραννοι τῆς καλῆς τυραννίδος”.	POS
Τί γὰρ παθεῖν μου τὴν τάλαιναν καρδίαν δοκεῖς, φίλε Κλέανδρε συμφυλακίτα, ἐρωτικῶν πληγεῖσαν ἐξ ἀκουσμάτων;	NEG
Λέγουν την ἡ Ἀλήθεια, ἐκείνη ὀμνεῖ εἰς ἐτοῦτον νὰ μὴ ψευσθῇ τὰ ὑπόσχεται διὰ πόθον εἰς τὸν κόσμον·	NEU
“Πότε, γεράκιν μου καλόν, τὰς πτέρυγας ἁπλώσεις καὶ κυνηγήσεις πέρδικα, λῃστάδας ὑποτάξεις”;	NEU
Φιλῶ Χαρικλῆν καὶ ποθῶ πάντων πλέον·	POS
καὶ ταῦτα ἕως ἔξεστι, τοῦ Αἰγυπτίου τούτου (ἔλεγε δὲ τὸν Θέρμουθιν) ἀπολειπομένου καὶ νεκροὺς ἔρωτας ἀναπλάττοντος καὶ θρηνοῦντος”.	NEU
Θίσβη παιδισκάριον ἦν αὐτῇ ψάλλειν τε πρὸς κιθάραν ἐπιστάμενον καὶ τὴν ὄψιν οὐκ ἄωρον.	NEU
οἱ μὲν ᾄδοντες τὰ ὀρνίθων ᾄσματα, οἱ δὲ τῇ τῶν πτερῶν ἀγλαϊζόμενοι στολῇ.	NEU
ἐν λειμῶνι Σύριγξ δὲ προήλυθεν εἰς καλαμῶνα, γαῖα δ’ ὑπὸ στέρνοισιν ἐδέξατο παρθένον αὐτήν.	NEU
Φϑάνει ὁ πατήρ του σύντομα καὶ οἱ δώδεκά του ἀγοῦροι καὶ τὸ μαχαῖριν ἥρπαξεν ἀπὸ χειρὸς τοῦ νέου·	NEU
ἓν οἶδα μόνον, οὐδείς μου τὴν παρθενίαν κατῄσχυνε”.	POS
εἰ γοῦν κατ’ ἄνδρα τις τὰ τοῦ κάλλους κρίνει, ὡραῖον ἂν μάθοι με τὴν θεωρίαν.	NEU
τὰ πάντα ὅλα ἔχασε, τὸν ἵππον καὶ τὰ ῥοῦχα, καὶ εἰς τὸ μέρος τὸ δεξιὸν ὥσπερ νεκρὸς ἐρρίφθην·	NEG
Καιρὸς οὖν ἑορτῆς, καὶ λαμπρὰ πανήγυριςΔαφνηπόλει τῇ πόλει, καὶ παρθένου Δάφνης φυγὴ τὰ τῆς ἑορτῆς καὶ φύσις ὁμωνύμου φυτοῦ, καὶ ἐπὶ πᾶσιν Ἀπόλλωνος ἑορτὴ καὶ πανήγυρις.	NEU
ἐπεὶ δὲ μετὰ ταῦτα οὐκ εἶχεν εὑρεῖν, εἰς τοὺς καλάμους δοκῶν λελύσθαι τὴν κόρην ἔκλαιε τὴν τομήν, νομίζων τετμηκέναι τὴν ἐρωμένην.	NEG
Ἴδε τῶν δώδεκα Ἀρετῶν τὰ γράμματα καὶ οἱ λόγοι τὰ ηὕρηκα, φίλε, εἰς τὸ πλευρὸν τοῦ Ἀργυροῦ τοῦ Κάστρου·	NEU
Ὕλη μὲν ὑπέστρωτο σάπφειρος λίθος, ὃν εὐφυής τις καὶ σοφὸς λιθοξόος λιθοξοήσας καλλιτέχνῳ δακτύλῳ τὸν σχηματισμὸν ἀντέθηκεν ἡλίκον·	NEU
Δός μοι, Δροσίλλα, καὶ σὺ τὸν σαυτῆς γάμον, δι’ ὃν διυπήνεγκα μυρίους πόνους, δι’ ὃν φυγήν, δούλωσιν, αἰχμαλωσίαν, δι’ ὃν στεναγμοὺς καὶ θαλάσσας δακρύων.	NEG
καὶ πρῶτα μὲν προσκυνῶ, τοῦτο δὴ τὸ δουλοπρεπές, εἶτα καὶ λοιδορῶ τὸν ζωγράφον ὅτι μὴ καὶ τὴν Ὑσμίνην τῷ χορῷ τῶν δούλων ἐγγράψαιτο, παρθένον οὕτω καλήν, οὕτως ὡραίαν, οὕτω πνέουσαν ἔρωτος, οὕτω φιλοῦσαν Ἔρωτα, καὶ φιλουμένην ἐξ Ἔρωτος.	POS
πάλιν τὸν Ἔρωτα βλέπω, τὰ βέλη φρίσσω, τὸ πῦρ φοβοῦμαι, δειλιῶ τὸ τόξον καὶ τὴν δούλωσιν κατασπάζομαι.	NEG
Εἰ δὲ καὶ πᾶν τμῆμα καιροῦ καὶ διάστημα ἐξ ἡμέρας καὶ νυκτὸς ὡς ἐξ ὕλης τὴν σύστασιν ἔσχηκεν, αὗται δὲ δοῦλαι κατὰ τὴν γραφὴν καὶ τὸ σὸν μυσταγώγημα, εὔδηλον ὡς καὶ τὸ ἐκ τούτων καὶ δι’ αὐτῶν ὅλον ἐν ὅλαις αὐταῖς οὐκ ἀποφύγῃ τὴν δούλωσιν, ἀλλ’ ἆκον συνδουλαγωγηθήσεται”.	NEU
καὶ τὸ μὲν βάρβαρον ἅπαν ἄλλῳ στρατῷ κατεληΐζετο, ἡμεῖς δ’ Ἑλληνικὴν βαρβαρικῆς δουλείας ἀντηλλασσόμεθα, καὶ δοῦλοι πάλιν ἐκ δούλων γεγόναμεν, καὶ βαρβάροις δεσπόταις γεγονότες ὁμόδουλοι καὶ αὐτοῖς δεσπόταις συναιχμαλωτιζόμενοι ὁμογλώσσοις Ἕλλησιν ἐδουλογραφούμεθα.	NEG
καὶ πάλιν δοῦλος καὶ τρίδουλος ἐγώ, καὶ τῷ δεσπότῃ περὶ τὴν οἰκίαν μεθέλκομαι, ᾧ χρησμὸς καὶ κλῆρος τὴν ἐμὴν ἐχαρίσατο δούλωσιν.	NEG
“Ἄρχοντες, τοπαρχεύοντες γῆς τῆς ἐμῆς καὶ χώρας, οἱ συγγενεῖς, οἱ φίλοι μου, οἱ συνοικήτορές μου, οἴδατε πάντες ἀκριβῶς τοὺς ἰδικούς μου πόνους, τοὺς καθημέραν μόχθους μου, τὰς πολεμομαχίας ὅσας ὑπέστην μεθ’ ὑμῶν ὑπὲρ τῆς χώρας ταύτης, μέχρι τοὺς ἀντιδίκους μου ἠφάνισα τελείως καὶ κόσμον κατεδούλωσα καὶ χώρας ἠλευθέρας δούλους ἀπεκατέστησα πρὸς γῆν Ἀργυροκάστρου.	NEU
“Ἔρω, ἀπεδάρτε ἀρνοῦμαι σε καὶ ψεύστην σὲ ὀνομάζω, κόπτω τὸ δέμαν τὸ ἔποικα ἐγὼ τὸ πρὸς ἐσέναν, ὁρκοπατῶ καὶ τὸ ὤμοσα, τὴν δούλωσίν σου ἀρνοῦμαι·	NEG
Καὶ εἶπε διατί τὸν Ἔρωτα ψεύστην τὸν ὀνομάζεις καὶ ὁρκοπατεῖς τὰ ὤμοσες, τὴν δούλωσιν ἀρνᾶσαι, κόπτεις το τὸ λίζιό σου τὸ ἔποικες εἰς ἐκεῖνον καὶ εἰς κόσμον ἀνενέργητον τὸ τόξον του ὀνομάζεις;	NEU
Καὶ εὐϑὺς ὁ ἀκαταδούλωτος ὅλος κατεδουλώϑην καὶ διὰ τὸν πόϑον τὸν πάλαι ὁποῦ εἶχεν εἰς τὴν κόρην, ἀγάπην ἐπεζήτησεν μετὰ πατρὸς ἐκείνης.	POS
ἐμέν, τὸν οὐκ ἐτρώσασιν κοντάρια ἢ σπαϑία, τὸ βλέμμα σου μὲ ἐφλόγισεν καὶ ἐκατεδούλωσέ με, τὰ ὀμμάτια σου τὰ ὀρωτιχὰ ἐπήρασιν τὸν νοῦν μου, καὶ δοῦλον μὲ κατέστησαν, δοῦλον δεδουλωμένον.	NEG
πολλὰ εἶμαι ἀκαταδούλωτη εἰς Ἔρωταν καὶ Πόϑον, οὐκ οἶδα ϑλίψιν ἔρωτος, οὐκ οἶδα ἀγάπης πόνον.	NEU
ἐν δὲ τῷ μεταξὺ παρῄει πλῆθος ἀνθρώπων ἐλευθέρων τε καὶ δούλων, ἐν μέσοις δὲ αὐτοῖς ἀνὴρ ἡλικίᾳ καθεστώς, μελανειμονῶν καὶ σκυθρωπός.	NEU
κἂν πλεῖστον ἑσμὸν εὗρε συνδούλων νέων, σύνδουλον ἠπίστατο τὸν Δοσικλέα·	NEU
ἆρα μὴ καὶ αὐτός, οἴμοι, δουλεύεις τὸ μόνον ἐλεύθερον καὶ ἀδούλωτον πλὴν ἔρωτος φρόνημα;	NEU
Καὶ τί νὰ εἰπῶ τὸν Ἔρωταν, τῶς νὰ τὸν ὀνομάσω;	NEU
Ὅτι καρδίας ἐξανασπᾷ καὶ τὰς ψυχὰς μαραίνει, φλογίζει νέους παρὰ καιρὸν καὶ καταδαπανεῖ τους·	NEG
πολλὴν ἔχει τὴν δύναμιν, πολλὴν τὴν ἐξουσίαν, μεγάλην ἔχει τὴν ἰσχὺν καὶ φοβερὰν τὴν τόλμην.	NEG
Ἀλὶ τὸν βάλλει εἰς χεῖρας του νὰ τὸν καταχρατήσῃ!	NEG
Καίει, καταφλογίζει τον, τὸν νοῦν του αἰχμαλωτίζει.	NEG
Τῆς γοῦν νυκτὸς καθ' ἣν ἀπὸ τῶν βουκόλων ἐπέστης ἀνασῴζων ἡμῖν, ὦ 'γαθέ, τὴν Χαρίκλειαν οὐκ οἶδ' ὅπως ἢ ὅθεν οὗ λέγω τούτου παρακηκοὼς τοῦ ὀνόματος οὐδὲ ὅσον πρὸς βραχὺ γοῦν ὕπνου μοι μεταλαβεῖν ἐνέδωκε, συνεχὲς ὑπὸ τοῦ δέους ἐκθνήσκων καί μου πράγματα ἔχοντος ὥστε ἀναλαμβάνειν	NEG
“Ἓν ἔτι λείπεται” ἔφη·	NEU
ἰδοὺ γὰρ χωριζόμεθα καὶ ζῆν οὐ θέλω φέρειν”	NEG
Ἀγαμέμνονα ἔδει φονευθῆναι τὸν καλόν, οὗ κάλλος οὐράνιον ἦν, ὄμματα καὶ κεφαλὴν ἴκελος Διῒ τερπικεραύνῳ·	NEG
“Ἐσύ ᾽σαι φῶς τῶν ὀφθαλμῶν, ψυχή μου καὶ ξωή μου καὶ τῆς καρδίας μου ἀνασασμὸς ἐσύ 'σαι, δέσποινά μου”	POS
“Ἐγὼ ὁ δυνάστης Ἀχιλλεύς, ὁ υἱὸς τοῦ βασιλέως, ἔρχομαι πρὸς βοήϑειαν πάντων τῶν ἐδικῶν μου·	POS
Ὁποὺ τὸ φέγγος ἔλεγεν μετὰ πολλῶν δακρύων νὰ συμπονῇ τὸν πόνον του καὶ συνενδράμῃ τοῦτον τώρα τὸν λέγει νὰ χαρῇ, νὰ λάμψῃ, νὰ φαιδρύνῃ καὶ πρὸς τὴν ὀρθοδρόμησιν τῆς στράτας του νὰ τρέχῃ	POS
ὅσον δ’ ἐν γυναιξίν, ἀκολάστως ἐχρήσαντο·	NEG
Οὐκ ὤφελον, γῆ, πῦρ, ὕδωρ, ἀήρ, νέφος καὶ πανδεχὲς σφαίρωμα καὶ φῶς ἡλίου, ἐκ γαστρὸς ἐλθεῖν καὶ προελθεῖν εἰς βίον	NEU
Πανθία πρὸς τὴν κόρην ἄγει τοὺς ὀφθαλμούς, ὅλους θυμοῦ, ὅλους ζήλου, καὶ πλήρεις αἵματος·	NEG
Ἐὰν ἤξευρα ὅτι ὁ ϑάνατος οὕτως σὲ ϑέλει πάρειν, νὰ ὑστερηϑῶ παρὰ καιρὸν τὰ πάντρεπνά σου κάλλη, τὰ ὀμμάτια σου τὰ ὀὁρωτικά, τὰ πάντρεπνά σου χείλη, τὴν ἡλικίαν σου τὴν λαμπρήν, τὴν ὄντως ϑαυμασίαν, οὗ μὴ ἐπλησίαζα εἰς τὸ ἐκ παντός, κόρη, νὰ σὲ ἐπάρω·	NEG
Λεωνᾶς δὲ παραλαβὼν τὴν Πλαγγόνα καὶ μετ' αὐτῆς τὰς συνήθεις τῇ Καλλιρόῃ θεραπαινίδας ἧκε πρὸς αὐτὴν καὶ λέγει	NEU
τὰ σαφέστερα δὲ καὶ ἀκριβέστερα τῶν κατὰ τὴν κόρην εἰς αὔριον μαθήσῃ περὶ τὸν νεὼν τῆς Ἴσιδος ἐντυχών”.	NEU
Σωσθένης πατὴρ Ὑσμίνης ἐν μέσῃ τραπέζῃ καὶ δείπνῳ πολυτελεῖ γάμον ἕτερον κηρύσσει τῆς θυγατρός, ὃν ἡδέως φεύγοντες ἡμεῖς πικρῶς ἁλισκόμεθα, εἰς πῦρ ἐκ καπνῶν ἐμπεσόντες κἀξ ὄμβρων εἰς θάλασσαν.	NEG
“Αἰαῖ, κακῶν κάκιστε, τί δράσεις, Χάρων”;	NEG
ἄφες τὸ πενθεῖν καὶ τὸ μακρὰ δακρύειν (θηλυπρεπὴς γὰρ ἡ ῥοὴ τῶν δακρύων), καὶ τὰς σεαυτοῦ δυστυχεῖς τύχας λέγε·	NEG
“Ἐγὼ” ἔφη “εἰμὶ τὸ γένος πόλεως Περίνθου (πλησίον δὲ τῆς Θρᾴκης ἡ πόλις) τῶν τὰ πρῶτα ἐκεῖ δυναμένων·	NEU
Τίς ἂν φράσῃ τὴν ἡμέραν ἐκείνην πόσας ἔσχε πράξεις, πῶς ἀλλήλαις διαφόρους, — εὐχομένων, συντασσομένων, χαιρόντων, λυπουμένων, ἀλλήλοις ἐντολὰς διδόντων, τοῖς οἴκοι γραφόντων;	NEU
“Ψυχίτσα μου, ἂς ὑπάμεν”.	POS
Καὶ ὀλόγυμνην τὴν ἔκδυσεν μετὰ λινοῦ καὶ μόνου, τὸ δὲ λινὸν εἰς τὸ ἐκ παντὸς ἦτον ὡς ἄχνη μόνον·	NEU
“Δεῦτε, καλοί μου φίλοι, στρατιῶται ἀνδρειωμένοι μου καὶ παμπιστότατοί μου, σήμερον νὰ ὑπάγωμεν νὰ ἴδετε τὴν κόρην	POS
“Φλώριε, ἐπεὶ μὲ ὁρκωμοσίαν ἀφύρωσα τὴν συνταγήν, οὐ κἂν ποσῶς ἀρνοῦμαι οὐκ ἀποφεύγω τὸ ὤμοσα, θέλω νὰ τὸ πληρώσω·	NEU
εἰς ὅλον τὸ περίγυρον τῆς αὐτοκρατορίας τῶν γεννητόρων τῶν ἐμῶν ἄλλον νερὸν οὐκ ἦτον, εἰ μὴ καὶ μόνον ποταμὸς καὶ κεῖνος ἐκρατεῖτο παρὰ τοῦ δράκοντος αὐτοῦ καὶ τοῦ λυσσώδους τούτου.	NEG
ἂν εἶδες κάλλος, ἄνθρωπε, τῆς γυναικὸς ἐκείνης πῶς ἐμαράνθη πρὸ καιροῦ ἀπὸ κλαθμοῦ καὶ πόνου ὡς ἐν τῷ θέρει ψύγεται πολλάκις καὶ τὸ ῥόδον, πλὴν κἂν ψυγῇ καὶ μαρανθῇ, πάλιν ἀνθεῖ τὴν χάριν.	NEG
καλῶς δὲ συνθεὶς τὴν ἀνὰ χεῖρας λύραν καὶ πρὸς τὸ πλήττειν εὐφυῶς καθαρμόσας ἔρωτος ᾖσεν ᾆσμα τερπνὸν ἡδύνον·	POS
ἀνθησάτωκαὶ βάτος ἡδύπνουν ῥόδον·	POS
ἕτεραι χειροκύμβαλα ἔκρουον μελῳδοῦσαι μέλος λίαν ἡδύτατον, ἐπαινοῦσαι τὸν παῖδα καὶ τὴν παρθένον μετ’ αὐτοῦ καὶ γονεῖς ἀμφοτέρων·	POS
ἐγὼ δὲ ἀκούσας οὐδὲν εἶπον, ἀλλ’ ἔπιον μεθ’ ἡδονῆς ὅσης, ὅτι καὶ τὸ ἔκπωμα μάλα τερπνὸν καὶ τὸ πόμα γλυκὺ καὶ τὸ ὕδωρ διειδὲς καὶ μάλα ψυχρόν, ὧν οὔτι γένοιτ’ ἂν ἡδύτερον ἀνδρὶ διψῶντι καὶ καυματουμένῳ καὶ ζέοντι.	POS
Ἔδε πανώραιος τόπος, ἔδε πανώραιον καὶ τερπνὸν καὶ Πόϑου περιβόλιν!	POS
Ἐξ αὐτοῦ δὲ τοῦ ποταμοῦ ὕδωρ μετοχετεύσας, ἄλλον τερπνὸν παράδεισον ἐφύτευσεν ἐκεῖθεν, ἄλσος ξένον, εὐθέατον τοῖς ὀφθαλμοῖς τῷ ὄντι.	POS
καὶ ἀναζητησάμενος ἐξηγητὴν τῆς εἰκόνος τέτταρας βίβλους ἐξεπονησάμην, ἀνάθημα μὲν Ἔρωτι καὶ Νύμφαις καὶ Πανί, κτῆμα δὲ τερπνὸν πᾶσιν ἀνθρώποις, ὃ καὶ νοσοῦντα ἰάσεται, καὶ λυπούμενον παραμυθήσεται, τὸν ἐρασθέντα ἀναμνήσει, τὸν οὐκ ἐρασθέντα προπαιδεύσει.	POS
Ἐγειτνία μοι παρθένος Καλλιγόνη, τὴν ἀρρένων μὲν ὄψιν εὐλαβουμένη, μυχαιτάτῳ δὲ θαλάμῳ φρουρουμένη.	NEU
ἐγὼ δ’ οὐδ’ εἰν Ἀΐδαο λήσομαι φιλίας τῆς σῆς, Ὑσμινία γλυκύτατε, καί σοι φυλάξω τὴν παρθενίαν ἀπαρεγχείρητον·	POS
“Γάννυσθε, παῖδες, πρὸς γονεῖς σεσωσμένοι·	POS
Ἐπῆρεν τοῦτον ὁ ϑυμός, τὸν Πάντρουκλον ἐλάλει·	NEG
Οὗτος γὰρ ἔναι ἔμορφος, ἄγγελον ὁμοιάζει, ἔχει καὶ φρόνεσιν καλὴν καὶ λοῦρδος ὁμοιάζει·	POS
Ἅιδης συναρπάζει με καὶ πρὸ τοῦ χρόνου, ὁ λαμπρὸς αὐτὸς ἀστεράρχης φωσφόρος ἔδυνέ μοι τοῖς πᾶσιν ἀκτῖνας βρύων.	NEG
οἴχῃ, καλὸν θέαμα τοῖς θεωμένοις καὶ χρηστὸν οἰώνισμα τοῖς βλέπουσί σε.	POS
Ὁ δὲ Ἁβροκόμης ὡς ἐπύθετο καὶ τὸν χρησμὸν καὶ τὸν γάμον, ἐπὶ μὲν τῷ τὴν Ἀνθίαν ἕξειν μεγάλως ἔχαιρεν·	POS
τὸ μὲν γὰρ λείψανον ἔχω σου τοῦ σώματος, ἀπολώλεκα δὲ σέ.	NEG
Καλὴ μέν ἐστι τῆς Ῥοδάνθης ἡ χρόα·	POS
Καὶ περιπλακεὶς αὐτὴν κατεφίλησα, καί μου τῶν ὀφθαλμῶν ἀπέρρει τὸ δάκρυον, καὶ περιπλακέντες τοῖς δάκρυσιν ἐβρεχόμεθα.	POS
Εἰληφέναι γοῦν ἐκ δυοῖν ἀνδρῶν ἔχω πάντως μεγίστας τῆς χαρᾶς τὰς ἐγγύας.	POS
Ἐσθιόντων δὲ αὐτῶν καὶ περιττότερα φιλούντων ὧν ἤσθιον, ναῦς ἁλιέων ὤφθη παραπλέουσα.	NEU
οὕτως ἀεὶ τὸ τόξον ἐντείνων Ἔρως σφάττει, φονεύει, τραυματοῖ, ξαίνει, θλίβει, κεντεῖ, τιτρώσκει, θανατοῖ, τέμνει, τρύχει.	NEG
τί οὖν μέλλομεν πράττειν ἕωθεν;	NEU
Οἱ δὲ τὸ μὲν πλῆθος εἶναι Βησσαέων ἀπεκρίναντο ἑαυτὸν δὲ ὁ Θύαμις ὅστις εἴη, καὶ ὅτι παρανομηθεὶς ὑπό τε τοῦ ἀδελφοῦ Πετοσίριδος καὶ Ὀροονδάτου τῆς τε προφητείας ἐξ ἐπιβουλῆς ἀφαιρεθεὶς ἐπὶ ταύτην ὑπὸ Βησσαέων κατάγοιτο.	NEG
Καὶ ἦν θέαμα καινὸν καὶ ὅλον χάριτος καὶ φρέαρ οὕτω ποικίλον καὶ πτηνὰ τὸ ὕδωρ ἐκπτύοντα καὶ Θετταλὴ φιάλη καὶ κατάχρυσος ἀετὸς πηγὴν φέρων ἐν στόματι.	POS
Διὰ σὲ ἀπολλύω τοὺς ἀθλίους κοψίχους.	NEG
Ὁ δ’ ἀνεπήδησε τῆς στρωμνῆς, ἐγὼ δὲ πάλιν εἶπον·	NEU
ὁ Βέλθανδρος ἐδιάβηκεν, ἐπέρασεν ἐκεῖθεν, ἐξεγυμνώθην, ἔφθασε κοντὸ εἰς τὸ πνιγῆναι, μόλις ἐσώθην εἰς τὴν γῆν γυμνὸς με τὸ βρακίν του·	NEG
καὶ πᾶν τι δεινὸν ἄλλο συγκλώσειέ μοι μίτος πονηρὸς ἐξ ἀλάστορος Τύχης”.	NEG
ὡς δὲ τῆς φωνῆς ἀκούσας ἐξῆλθεν ὁ Βαρλαὰμ τοῦ σπηλαίου, ἐγνώρισε τῷ πνεύματι τόν, κατά γε τὴν ἔξω θέαν, οὐκ εὐχερῶς γνωρισθῆναι δυνάμενον, διὰ τὴν θαυμαστὴν ἐκείνην μεταβολὴν καὶ ἀλλοίωσιν ἣν ἠλλοίωτο καὶ μετεβέβλητο τῆς ὄψεως ἐκείνης τῆς προτέρας καὶ τῆς ὡραῖον ἀνθούσης νεότητος, μεμελανωμένος μὲν ἐκ τῆς ἡλιακῆς καύσεως, κατάκομος δὲ ταῖς θριξίν, ἐκτετηκυίας δὲ τὰς παρειὰς καὶ τοὺς ὀφθαλμοὺς ἔσω που εἰς βάθος δεδυκότας καὶ τὰ βλέφαρα περιπεφλεγμένα ἔχων ταῖς ῥοαῖς τῶν δακρύων καὶ τῇ πολλῇ τῆς ἐνδείας ταλαιπωρίᾳ.	NEG
τὸ παρὸν δέ σοι τάσδε ἐπιφέρω χοάς”, καὶ ἅμα ἔτιλλε τὰς τρίχας καὶ ἐπὶ κλίνην ἐπέβαλλε, “καὶ τάσδε ἀποχέω τὰς σπονδὰς ἐκ τῶν σοι φίλων ὀφθαλμῶν”, καὶ αὐτίκα διάβροχος ἦν ἡ στρωμνὴ τοῖς δάκρυσιν.	NEG
τὴν φήμην σου ἐγνωρίζουν την καὶ τὴν ἀνδρείαν σου πάλε ὁ κόσμος ὅλος γέμει την καὶ οἱ πάντες τὴν ἠ ξεύρουν, καὶ μετὰ συμβιβάσεως ὁ πόθος σου νὰ γένῃ”.	POS
ἐξέβη καὶ βλέπει ἀνθρώπους πολλούς, αὐτὸν προσκυνοῦσιν.	NEU
Μίαν ὑπεισελθὼν τῶν νεανίδων ἐκείνων, ἥτις πάντων οὖσα εὐμορφοτάτη, θυγάτηρ μὲν βασιλέως ἐτύγχανε, αἰχμάλωτος δὲ τῆς ἰδίας ἀλλοτριωθεῖσα πατρίδος καὶ τῷ βασιλεῖ Ἀβεννὴρ ὡς μέγιστον κομισθεῖσα δῶρον·	NEU
κατεγέλασε Καλλιρόη τῆς ἀπειλῆς καὶ ἔφη “οὐ νῦν πρῶτον πείσομαί τι δεινόν·	NEG
Ἀλλ’ ἡ Δροσίλλα τὸν καλὸν Χαρικλέα καίτοι κρατοῦσα καὶ φιλοῦσα τὸν νέον ἐδεξιοῦτο τῇ περιπλοκῇ μόνῃ καὶ τῇ μελιχρότητι τῶν φιλημάτων.	POS
Πότε τὸ φῶς τῶν ὀμματιῶν, κυρά, τῶν ἐδικῶν μου, πότε τὰ φύλλα τῆς καρδιᾶς καὶ τὸν ἀνασασμόν μου, πότε ἐξενοδόχησες τὴν σύστασιν τοῦ νοῦ μου, πότε τὴν κόρην τὴν ποθῶ καὶτὴν ἀναγυρεύω, κυρά μου, ἐξενοδόχησες, εἰπέ, ἀφηγήσου μέ το”.	NEU
Τοιαῦτα εἰπὼν καὶ ἀκούσας ὁ Ὑδάσπης ἐπῄνει τε καὶ εἰς τὴν Συήνην εἰσέπεμπεν, ἐπιμεληθῆναι αὐτοῦ παντοίως τοῖς ἰατρεύουσιν ἐπιστείλας.	NEU
Ἀλγῶ κεφαλήν, Καλλίδημε, καὶ πλέον, τὸ νῦν ἔχον, σοὶ προσλαλεῖν οὐκ ἰσχύω”.	NEG
Σῶν χειλέων κάμινος ἐξῆπται μέσον, Καλλιγόνη, θάμβημα τοῖς ἰδοῦσί σε, ὁμοῦ κατ’ αὐτὸ πῦρ φέρουσα καὶ δρόσον, τῇ μὲν καλοῦσα, τῷ δ’ ἀποτρέπουσά με.	POS
ἤρεσεν ὁ λόγος τῷ βασιλεῖ, πρὸς ἡδονὴν γὰρ ἦν, καὶ προσλαβόμενος ὑπὸ χεῖρα τὸν εὐνοῦχον κατεφίλησε καὶ “δικαίως ἄρα σε ἐγὼ” ἔφη “πάντων προτιμῶ·	POS
πρὸς ταῦτα ποῖον γῆθος, ἡδονὴ πόση.	POS
Εἶτα καὶ κατὰ νοῦν βαλὼν τὰ ῥήματα τῆς κόρης καὶ ὅλως τῷ θυμῷ αὐτὸς εἰς ἄκρον ὑπερζέσας, καβαλλικεύω παρευθύς, δῆθεν εἰς τὸ κυνῆγιν, καὶ ταύτην δὲ καταλαβὼν ἀνηλεῶς ἀνεῖλον, μοιχείαν, φόνον τότε γὰρ ἐκτελέσας ἀθλίως..	NEG
πάλι ἐγύρισεν ὁ Μωυσὴς καὶ ἔδωκεν μὲ τὴν ῥάβδον, ἐγύρισεν ἡ θάλασσα, ἐσμίγην ὡσὰν ἦτον, καὶ ἔπνιξεν τὸν Φαραὼ καὶ ὅλον τὸ φουσάτον, καὶ πλέον τὸν ἥλιον οὐκ εἶδεν τον, αὐθέντρια, ὡς ὁρίζεις.	NEG
“Ἠξεύρεις, Χρυσοδέσποινα, μετά σου ἀνετράφην καὶ τὴν ἀγάπην μου {τὴν} εἰς σὲ οὐδὲν τὴν ἐγνωρίζεις;	NEG
ἐν γῇ καθεύδεις καὶ λιμῷ τετηγμένη ὅμως Δοσικλῆν ὑπάγεις ὑπὸ στόμα·	NEG
Καὶ ἐμέν, πληροφορήθησε, ἂν τὸ παρακρατήσῃς, πετᾷς με εἰς ἅδην σύμψυχον καὶ σὺ ὄνομα ἐκβάλλεις λήστραινα·	NEU
Πλησίον δὲ τῆς Μαξιμοῦς ἐλθὼν τοιάδε ἔφην:	NEU
ἵσχὺν τὴν ἔχει, νὰ μάϑετε τὰ τόξα του καὶ νὰ τὸν προσχυνῆτε καὶ νὰ μὴ ἀλαζονεύεσϑε πρὸς τὴν φρικτήν του τόλμην, αὐϑέντην νὰ τὸν ἔχετε καὶ νὰ τὸν προσκυνῆτε, ὅτι φρικτὸς καὶ ϑαυμαστὸς καὶ μέγας ῥήγας ἕναι.	NEG
Τὴν δὲ ἀγέλην τέως φρουρήσει Χλόη·	NEU
διὰ τοῦτο θᾶττον εὐχόμεθα γενέσθαι τὴν ἡμέραν.	NEU
“Κοιμωμένην μέλισσαν ἐν ῥόδοις πάλαι τῆς ποντογενοῦς Ἀφροδίτης παῖς Ἔρως οὐκ εἶδεν·	NEU
ἐστεφανωμένη τὴν κεφαλὴν οὐκ ἐκ λίθων κατὰ τὴν πρώτην, οὐκ ἐκ μαργάρων κατὰ τὴν ἐξ ἀρχῆς, ἀλλ’ ὅλοις φύλλοις, ἀλλ’ ὅλοις ἄνθεσι.	NEU
Τὸ πλῆθος οὖν ἐσίγησεν, ὁ βασιλεὺς δὲ λέγει·	NEU
